sentiment,text,sentiment_label,timestamp,platform,geolocation,label,predicted_label,predicted_sentiment,prob_negative,prob_neutral,prob_positive,confidence,sentiment_score
-1,Anna cant tell if ur serious but global warming was proven 2 be a hoax in 2009.Ã°Å¸Å’ï†Ã°Å¸â€Â¥,Negative,2024-03-17 09:00:00,Twitter,Unknown,0,2,Positive,0.23025212,0.083118975,0.68662894,0.68662894,0.45637682
-1,The people pushing this climate change religion need to pay a price,Negative,2025-05-17 02:00:00,Twitter,Unknown,0,0,Negative,0.9974739,0.0013460966,0.0011800042,0.9974739,-0.9962939
-1,"Wow, it speaks?!! Sad that poster child of 'white privilege' is so pathetic. Diabetes caused by 'climate change'....#yikes",Negative,2024-10-14 21:00:00,Twitter,Unknown,0,0,Negative,0.9919658,0.005799089,0.0022352266,0.9919658,-0.98973054
1,Senegal: Saloum Delta islands on frontline of climate change,Positive,2026-03-06 16:00:00,Twitter,Unknown,2,2,Positive,0.00016030588,0.0002902878,0.9995493,0.9995493,0.99938905
1,Why you shouldn’t be surprised by the Pope’s strong stance on climate change,Positive,2026-01-26 19:00:00,Twitter,Unknown,2,2,Positive,0.00026249362,0.014698931,0.9850386,0.9850386,0.9847761
1,We are Going Dark for earth hour ! Back later. Wonder how many lights need turning off to counter the mad idea that global warming's a myth,Positive,2024-10-12 03:00:00,Twitter,Unknown,2,0,Negative,0.93504995,0.0039493493,0.061000627,0.93504995,-0.8740493
1,One can point out a building on fire and still be an optimist. One can point out the damages of climate change and still beâ€¦,Positive,2025-10-15 23:00:00,Twitter,Unknown,2,2,Positive,0.00018034947,0.00063758745,0.99918205,0.99918205,0.9990017
-1,Are these 'scientists' the same ones that promulgated global warming and climate change? Pbbbbbbtttttttt ��,Negative,2025-03-06 02:00:00,Twitter,Unknown,0,0,Negative,0.9966634,0.0023181804,0.0010184154,0.9966634,-0.995645
1,Holoscenes dramatically connects the everyday actions of individuals to global climate change. Admission is free,Positive,2024-02-18 08:00:00,Twitter,Unknown,2,2,Positive,0.0022118522,0.029952543,0.96783566,0.96783566,0.9656238
1,"Literally global warming is real, shut up.",Positive,2024-04-23 10:00:00,Twitter,Unknown,2,2,Positive,0.002778372,0.0034900028,0.99373156,0.99373156,0.9909532
0,A Wet Look At Climate Change - Hurricanes to House Mites via,Neutral,2026-03-02 17:00:00,Twitter,Unknown,1,2,Positive,0.0001997351,0.00049059215,0.99930966,0.99930966,0.9991099
1,Thank you for caring for humanity and climate change. Would love your thoughts on my latest bookâ€¦,Positive,2025-08-29 02:00:00,Twitter,Unknown,2,2,Positive,0.00014702805,0.00080328004,0.9990497,0.9990497,0.9989027
1,Nuclear Power Is Too Safe to Save the World From Climate Change,Positive,2026-04-28 15:00:00,Twitter,Unknown,2,2,Positive,0.0026703859,0.0007408212,0.9965888,0.9965888,0.9939184
1,Bro how do some people really not believe in global warming,Positive,2025-05-08 07:00:00,Twitter,Unknown,2,2,Positive,0.00017104042,0.0006153689,0.9992136,0.9992136,0.9990425
1,Will Paris deal tackle climate change? Some of the most positive facts I've seen of late. Excellent Ã¢â‚¬Â¼Ã¯Â¸ï†Ã°Å¸â€œË†Ã¢â„¢Â»Ã¯Â¸ï†Ã°Å¸Å’ï†Ã°Å¸â€â€¹,Positive,2024-01-27 08:00:00,Twitter,Unknown,2,2,Positive,0.00016287532,0.0010265905,0.9988105,0.9988105,0.99864763
1,How will climate change affect Cleveland?,Positive,2025-07-08 22:00:00,Twitter,Unknown,2,2,Positive,0.0003339593,0.04465743,0.95500857,0.95500857,0.9546746
1,The National Academy confirms that the 40% rise in CO2 in the last 40 yrs is the main cause of climate change. See,Positive,2024-08-20 08:00:00,Twitter,Unknown,2,2,Positive,0.0002544948,0.00028436963,0.9994611,0.9994611,0.9992066
0,"Is climate change making UK extreme weather more likely? is asking the question at 7.30 today, apparently",Neutral,2026-04-07 00:00:00,Twitter,Unknown,1,1,Neutral,0.00080398406,0.8796465,0.11954948,0.8796465,0.1187455
1,Climate Change Investment Solutions: A Guide For Asset Owners - ValueWalk,Positive,2026-05-17 11:00:00,Twitter,Unknown,2,2,Positive,0.00029330578,0.010453913,0.98925275,0.98925275,0.98895943
1,FACT SHEET: What Climate Change Means for Your Health and Family #NCAHealth,Positive,2026-04-28 19:00:00,Twitter,Unknown,2,2,Positive,0.00017994967,0.0011563534,0.99866366,0.99866366,0.9984837
1,"Now that Trump is gutting what little climate change regs we had, media is actng like they care. Theyve hardly coverd climate change AT ALL.",Positive,2025-02-23 00:00:00,Twitter,Unknown,2,2,Positive,0.00038822417,0.0010840636,0.99852765,0.99852765,0.99813944
1,Hundreds of thousands of people have been marching worldwide to demand action to stop climate change.,Positive,2026-03-20 01:00:00,Twitter,Unknown,2,2,Positive,0.0003453552,0.0009911186,0.99866354,0.99866354,0.9983182
-1,As a meteorologist I can tell you that man-made global warming/climate change is PURE BS. Change occurâ€¦,Negative,2025-12-23 20:00:00,Twitter,Unknown,0,0,Negative,0.9972722,0.00085019914,0.0018777078,0.9972722,-0.99539447
1,Kind of like 'nobody really knows for sure' if climate change is real. Welcome to the world of #LowT.,Positive,2025-02-12 20:00:00,Twitter,Unknown,2,2,Positive,0.0005762494,0.01888233,0.9805414,0.9805414,0.97996515
1,#ShowTheLove for all we want to protect from climate change. Watch this stunning film from & please RT 💚,Positive,2024-07-23 07:00:00,Twitter,Unknown,2,2,Positive,0.00021435072,0.00031967173,0.999466,0.999466,0.99925166
0,"Using whatever period works to prove my cold, like one of the â€œglobal warming realistâ€¦",Neutral,2025-08-25 15:00:00,Twitter,Unknown,1,0,Negative,0.99748874,0.0015836108,0.0009276285,0.99748874,-0.9965611
1,"Keeping global warming to 1.5 degrees: really hard, but not impossible via",Positive,2025-04-17 19:00:00,Twitter,Unknown,2,2,Positive,0.00032557646,0.0010928252,0.99858165,0.99858165,0.9982561
1,When even a lil birdie knows only Bernie will fight to delay global warming and protect her home 😍😌 #Birdies4Sanders,Positive,2024-06-07 02:00:00,Twitter,Unknown,2,2,Positive,0.00027630385,0.00039830388,0.9993254,0.9993254,0.99904907
1,Why Climate Change Means Better French Wine ... At Least For Now,Positive,2026-04-26 00:00:00,Twitter,Unknown,2,2,Positive,0.00018963924,0.00047692808,0.99933344,0.99933344,0.9991438
1,Climate Change Is Setting the World on Fire,Positive,2026-02-02 22:00:00,Twitter,Unknown,2,2,Positive,0.00031908439,0.00025430482,0.9994266,0.9994266,0.99910754
0,I hope global warming causes the ocean to rise 63 feet.,Neutral,2025-07-02 16:00:00,Twitter,Unknown,1,1,Neutral,0.0016898292,0.99767894,0.0006312576,0.99767894,-0.0010585715
0,And global warming with Chilli powder,Neutral,2024-07-17 09:00:00,Twitter,Unknown,1,1,Neutral,0.0014363416,0.99775594,0.00080778194,0.99775594,-0.0006285596
0,climate change is going to turn me into a radical miyazaki ecopunk lol,Neutral,2024-08-30 18:00:00,Twitter,Unknown,1,1,Neutral,0.0012706998,0.998156,0.0005732857,0.998156,-0.0006974141
1,You think?🙄 #climatechangeisreal,Positive,2026-04-19 22:00:00,Twitter,Unknown,2,2,Positive,0.00022442914,0.0006026452,0.99917287,0.99917287,0.99894845
1,What's fun about global climate change is that there's always a mass die-off you can point to when people want to know why you're so gloomy,Positive,2025-08-21 05:00:00,Twitter,Unknown,2,1,Neutral,0.0013409505,0.9953122,0.0033467414,0.9953122,0.0020057908
1,"It was great to debate tonight and discuss how we're going to fight climate change, make healthcare more affordable, anâ€¦",Positive,2025-11-29 00:00:00,Twitter,Unknown,2,2,Positive,0.00015249755,0.00036943515,0.99947804,0.99947804,0.9993256
1,World: Upside Down China warns Trump against abandoning climate change deal,Positive,2024-03-08 17:00:00,Twitter,Unknown,2,1,Neutral,0.012621242,0.9667896,0.020589076,0.9667896,0.007967834
1,78Ã‚Â° in Mid-November. Sure glad that climate change thing isn't real.,Positive,2024-03-05 23:00:00,Twitter,Unknown,2,2,Positive,0.25503004,0.16786312,0.5771068,0.5771068,0.32207674
0,A big push to tame climate change,Neutral,2024-07-17 01:00:00,Twitter,Unknown,1,2,Positive,0.00013349543,0.0009183073,0.9989483,0.9989483,0.99881476
0,lol it was just summer two days ago. I don't understand. Global warming is real idc.,Neutral,2026-04-16 09:00:00,Twitter,Unknown,1,2,Positive,0.011126008,0.0025851019,0.9862889,0.9862889,0.9751629
1,Gotta go with the party who will have the least negative effect on the environment. Its not just Climate change science.,Positive,2026-05-29 19:00:00,Twitter,Unknown,2,2,Positive,0.046204768,0.090927765,0.8628675,0.8628675,0.8166627
1,Trump thinks he knows about climate change better than thousands of scientists. Ignorance unaware of itself.,Positive,2025-04-13 16:00:00,Twitter,Unknown,2,2,Positive,0.00021620061,0.00031913308,0.9994647,0.9994647,0.9992485
0,Was it “global warming”? How could it possibly b... Cc,Neutral,2026-03-06 22:00:00,Twitter,Unknown,1,0,Negative,0.88348585,0.115280755,0.0012334067,0.88348585,-0.88225245
1,"If I were in my hometown of Atlanta, I would be colder than I am in Utah right now. But remember, climate change is a hoax.",Positive,2025-08-23 01:00:00,Twitter,Unknown,2,2,Positive,0.088083655,0.0037680718,0.9081482,0.9081482,0.82006454
1,"If you give a shit about the environment and the people dying from climate change, please stop eating so much meat",Positive,2025-04-06 10:00:00,Twitter,Unknown,2,2,Positive,0.00022715774,0.00028390522,0.99948895,0.99948895,0.9992618
-1,It's about Obama: Why deal with reality when you can deal with climate change? Іt’s much easier!,Negative,2026-06-06 08:00:00,Twitter,Unknown,0,2,Positive,0.0069002933,0.0071476973,0.985952,0.985952,0.9790517
0,zac efron singing will end global warming,Neutral,2025-10-09 04:00:00,Twitter,Unknown,1,1,Neutral,0.00072292204,0.9983506,0.00092646823,0.9983506,0.0002035462
1,One million Cape Town homes face water being shut off in April as climate change bites. Mustread by .,Positive,2025-12-24 12:00:00,Twitter,Unknown,2,2,Positive,0.00023117824,0.00024020975,0.99952865,0.99952865,0.99929744
1,"If we want to stop climate change, we're going to have to pay for it via",Positive,2024-02-18 19:00:00,Twitter,Unknown,2,2,Positive,0.00020313163,0.00041920206,0.99937767,0.99937767,0.99917454
-1,"NOTICE to states who need help with 'climate change': When hot, roll windows down; when cold, roll 'em up.",Negative,2024-11-07 02:00:00,Twitter,Unknown,0,0,Negative,0.9841137,0.014325865,0.0015604595,0.9841137,-0.98255324
1,"Offshore wind, clever concrete and fake meat: the top climate change innovations! ��",Positive,2024-12-24 04:00:00,Twitter,Unknown,2,2,Positive,0.00045326448,0.0008563781,0.9986904,0.9986904,0.99823713
1,Someone try to tell me climate change isn't real...I DARE YA Ã°Å¸Å’Å½Ã¢Ëœâ‚¬Ã¯Â¸ï†,Positive,2024-02-21 14:00:00,Twitter,Unknown,2,2,Positive,0.0003441355,0.0018537764,0.9978021,0.9978021,0.9974579
1,He better get use to climate change when he goes to hell.,Positive,2025-02-21 18:00:00,Twitter,Unknown,2,2,Positive,0.00028990518,0.0033813573,0.9963288,0.9963288,0.99603885
1,people surly deserve climate change for torturing earth punishment for loosing the conscious,Positive,2025-02-01 15:00:00,Twitter,Unknown,2,2,Positive,0.00023287119,0.0015191076,0.9982481,0.9982481,0.9980152
0,Are the 5 oil companies facing a lawsuit suit from New York City for their perceived contribution to climate changeâ€¦,Neutral,2025-10-11 03:00:00,Twitter,Unknown,1,1,Neutral,0.0024580956,0.5034386,0.4941033,0.5034386,0.49164522
1,"My photobook Solastalgia, a docufiction on climate change in Venice published by , is ready for preorders!",Positive,2025-03-02 01:00:00,Twitter,Unknown,2,1,Neutral,0.00080243754,0.9865404,0.012657224,0.9865404,0.011854786
-1,"Even with all this prof proving your Wong, you snowcucks still think global warming is real. #sad",Negative,2025-01-22 11:00:00,Twitter,Unknown,0,2,Positive,0.04449473,0.009710899,0.9457944,0.9457944,0.90129966
1,Too many elected officials are still in denial about climate change. Join the team holding them accountable,Positive,2026-01-19 06:00:00,Twitter,Unknown,2,2,Positive,0.00021978033,0.0003007733,0.9994795,0.9994795,0.9992597
1,"students and staff engaged in deep learning, design thinking and tackling climate change at #Hack2Action",Positive,2024-01-22 14:00:00,Twitter,Unknown,2,2,Positive,0.00016752562,0.0003170358,0.9995154,0.9995154,0.99934787
1,Where the sun shines: India's solar power commitment is a force against climate change: #MakeInIndia,Positive,2025-02-14 14:00:00,Twitter,Unknown,2,2,Positive,0.00013816623,0.0003999746,0.9994618,0.9994618,0.99932367
1,Stopping global warming is the only way to save coral reefs,Positive,2024-09-28 08:00:00,Twitter,Unknown,2,2,Positive,0.00024863356,0.00037522893,0.9993761,0.9993761,0.9991275
1,"The White House website no longer has a section on climate change, healthcare, civil rights, or LGBTQ rights.",Positive,2024-06-30 13:00:00,Twitter,Unknown,2,2,Positive,0.00031307476,0.008948493,0.99073845,0.99073845,0.99042535
1,The iceberg wouldn't be there bc of global warming you dumbass Bitch,Positive,2025-03-03 22:00:00,Twitter,Unknown,2,2,Positive,0.011730524,0.13816412,0.8501053,0.8501053,0.83837473
1,time out. You said Hurricane Irma was a hoax made up by the climate change people. So then why are you leaving Fl?,Positive,2025-04-02 17:00:00,Twitter,Unknown,2,0,Negative,0.95317745,0.013963406,0.032859165,0.95317745,-0.9203183
0,can you take the truth about global warming animal feces processing meat to eat barbaric yes annoying census 1958 proof,Neutral,2024-10-18 22:00:00,Twitter,Unknown,1,2,Positive,0.019199148,0.010730731,0.9700702,0.9700702,0.95087105
-1,You're right! I hate people that say climate change is real. So what if it snows a littlâ€¦,Negative,2025-07-18 11:00:00,Twitter,Unknown,0,2,Positive,0.00042419534,0.001885807,0.99768996,0.99768996,0.99726576
1,Man who cited 1 day of weather in 3 locations to claim climate change is a 'hoax' may torpedo Paris climate accord.,Positive,2024-12-28 04:00:00,Twitter,Unknown,2,2,Positive,0.0005638096,0.0005472165,0.998889,0.998889,0.9983252
-1,Global Warming: Myth of global warming essay papers,Negative,2024-05-02 22:00:00,Twitter,Unknown,0,1,Neutral,0.005583872,0.99398005,0.00043600856,0.99398005,-0.0051478636
1,The top five worst things Donald Trump has done on climate change – so far,Positive,2024-12-31 12:00:00,Twitter,Unknown,2,2,Positive,0.00017573618,0.00065780635,0.9991665,0.9991665,0.9989908
1,inspires many 2adopt tree plantation which is very essential 2stop d global warming #MSG100DaysInTheatre,Positive,2026-01-22 20:00:00,Twitter,Unknown,2,2,Positive,0.00019850017,0.0003749031,0.9994266,0.9994266,0.9992281
1,Curbing climate change has a dollar value — here's how and why we measure it,Positive,2024-09-15 22:00:00,Twitter,Unknown,2,2,Positive,0.00016037836,0.00077446556,0.9990652,0.9990652,0.9989048
1,Donald Trump appears to misunderstand basic facts of climate change in Piers Morgan interviewâ€¦,Positive,2025-11-10 19:00:00,Twitter,Unknown,2,2,Positive,0.00019834285,0.00030192436,0.9994997,0.9994997,0.9993013
1,Both #InvasiveSpecies and #ClimateChange are big threats to ecosystems. But did you know that climate change may compoâ€¦,Positive,2025-10-30 13:00:00,Twitter,Unknown,2,2,Positive,0.00016095932,0.0003406581,0.99949837,0.99949837,0.99933743
1,"yay so cool to see a homegrown miami boy denying the science of climate change, I'll miss you miami, sry grandchildren congrats!",Positive,2024-02-23 06:00:00,Twitter,Unknown,2,2,Positive,0.00020717114,0.0003470817,0.99944574,0.99944574,0.99923855
0,These are all False claims about climate change,Neutral,2025-01-26 00:00:00,Twitter,Unknown,1,0,Negative,0.99048704,0.008490547,0.0010224056,0.99048704,-0.98946464
1,We are so fucked. Trump picks climate change denier for EPA team,Positive,2024-04-01 14:00:00,Twitter,Unknown,2,2,Positive,0.00020561987,0.00025622995,0.9995382,0.9995382,0.99933255
-1,is this where #theostrichbrigade get their idea that climate change causes terrorism?,Negative,2026-03-21 08:00:00,Twitter,Unknown,0,1,Neutral,0.4581329,0.5401821,0.0016849601,0.5401821,-0.45644793
