11 - 11.3K

"sentiment","message","tweetid"
0,"I didn't believe in climate change until after the election when all the snowflakes started melting...",821124402624471040
1,"One set of reasons climate change is a social justice issue. Sooner we have cities minister…",821151966164172801
1,"sounds depressing. 8/10 would recommend taking a 3hr class for a month about climate change bc we gotta save earth but also hw://",821192107104890882
1,"Scientists: Don't freak out about Ebola. Everyone: *Panic!* Scientists: Freak out about climate change. Everyone: LOL! Pass m…",821210056578338816
0,"I understand the impact of global warming as I once had to DOUBLE apply sun screen while on a Bahamian Island vacation. #t…",821233669281030144
1,"Naw just the end of civilization as we know it due to climate change. Great movie score if you like crying and I…",821252903184646144
1,"climate change isn't fake nd pls be aware of making changes, even if it's the small things like reusing bottles or…",821259924026036224
1,"Negative #climate change impacts on #environment, #health far outweigh any positives:",821262646506913792
-1,"The term 'climate change', was coined to give them a free pass on the climate. Whether it is hot or cold, it is al…",821318190504366080
1,"shoutout to humans for causing global warming and making this the most depressing winter ever",821330082107129860
1,"not just a 'random stranger' - a clear-thinking young Brighton woman who schooled him on responsibility and climate change.",821344130861268993
1,"On global warming we have moved into a leading role with an ambitious agenda of generating 175 GW renewable energy - PM #…",821345792250310656
1,"It's official! Inequality, climate change and social polarisation are bad for you! For the latest from #WEF2017 -…",821356483573121025
1,"screw global warming, it's winter we're supposed to be getting blizzards",821372407952850945
-1,"don't forget the speech :- climate change is not real .. it is just effect of old age .",821375518435983364
1,"Yaass queen. Ivanka from Brighton sends climate change reply to Donald Trump",821391977241571328
-1,"Apparently human induced climate change is trying to trick you into believing its natural cause it resembles reversals…",821406543081918464
1,"If 60 degrees in the middle of winter in Louisville isn't enough to make people accept global warming as a real issue idk…",821437164395302913
0,"The concept of overwhelming climate change was so intense in my urban planning class that we had a 5 min meditation session to calm down",821441102934929408
0,"This whole winter weather debacle is only further proof that going with the name 'global warming' was a very poor branding decision. #pdxtst",821452898865295360
1,"The Paris agreement will cost a fortune, but do little to reduce global warming. Learn why in my video w/",821454165331341317
1,"Today, Obama donated $500m to a climate change fund and commuted Chelsea Manning's sentence. Trump was sued by a woman h…",821473755251834882
1,"Today: - Obama Gives $500m to a climate change fund & commuted Chelsea Manning's sentence. - Trump sued for sexually a…",821476335512064001
1,"What I hear from the EU is a refusal to acknowledge global warming is here, water wars are here, and its going to be nasty.",821482973824434176
1,"Anyone who thinks global warming isn't a thing, is brain dead.",821484317410988034
0,"Ran a 5K in shorts. In January. In Pennsylvania. OOOOOook. Thanks, global warming.",821490853822742528
1,"And #Trump is a climate change denier! Looks like his family have caused climate change by putting a great big hole…",821498424382132224
-1,"Im not willing to change my lifestyle because of climate change. I dont care. I want ISIS wiped out #MAGA…",821506387826057216
0,"I just want to give a massive shoutout to global warming on this heated, fine ass day! #sydney #australia #weather #ho…",821513031926460416
1,"Show President-elect Trump that you care about global climate change. Stand with us and make your voice heard!",821516073459716096
1,"2nd Wisconsin state agency has solved #climate change by removing mention from public website…",821534236310024197
1,"Urge President-elect Trump to take climate change seriously and enact policies that will repair our planet.",821567948263329792
-1,"UR a TOTAL IDIOT. U lost on Stossel. WHERE ARE UR facts? Plz cite ! scientific study that man is causing global warming! IDIOT!",821571396379746305
1,"US should be debating 21st century issues. Basic income, climate change, etc. Instead, rewinding to Dickens met Orwell via Leni…",821599405396652032
1,"ok, I'll concede that if we went about fighting climate change in the most totalitarian ways possible that it could be worse",821606922772160512
1,"Watch President Obama is working and helping fight climate change deniers derail progress in 2016:",821641109428469760
1,"Incoming House science committee member has said climate change is “leftist propaganda.” He should fit right in.",821653978035449856
1,"I continue to be uncomfortable with term 'belief' re #climate change. Not a matter of belief, plays into denialist…",821698154219257856
-1,"Inner-city neighborhoods have become WAR ZONES but 'global warming' is our biggest issue? NO JOBS but 'transgender' issue…",821701431174590467
1,"Scott Pruitt is a climate change denier who has made a career out of fighting the EPA. Soon, he's going to run it.",821707898489278468
1,"Hunton/Weindorf explore climate change...villages in Alaska. Worth a view regardless of stance on cc. making an impact!",821716819773968388
1,"The findings come 2 days before the inauguration of a... president who has called global warming a Chinese plot...'",821745054574329857
1,"Could make $ selling them an app that replaces 'no global warming since 1998!' with 'since 2016!'",821745093925335041
1,"and then people are saying that global warming and climate change doesn't exist...😔 Poor poor World...",821749658573750273
1,"In May 2016, Scott Pruitt said the debate over global warming “is far from over.” 97% of scientists & a majority of…",821752117253664768
0,"Only climate change I want is for the glaciers move to my future wife's ring finger. 💍",821755390702424064
1,"Just think -- Trump still maintains that global warming is a hoax. (Maybe when Mar-a-Lago is drowning, he'll finall…",821762611821875202
1,"Women accept the evidence of climate change and want action. #WomensMarch #WhyIMarch",821766393410490368
1,"Think how much worse it would be if climate change were real.",821768845308338176
1,"Sen. Gillibrand up now. It's her turn to bring up climate change.",821768882050465792
-1,"Have you noticed the Democrats don't call it global warming anymore? Now it's climate change.",821772447091458056
1,"Bernie Sanders to Scott Pruitt: What is your opinion on the cause of climate change? Pruitt: My opinion is immater…",821774533506039813
1,"But global warming isn't real. 🤔",821774537284911104
1,"Meanwhile, Senate Republicans are lobbing softball questions at Trump's climate change denying EPA nominee.",821781666683203584
1,"The man who carried a snowball onto the Senate floor and claimed it disproved climate change.",821781684085407744
1,"Will Scott Pruitt, a climate change denier who received over $340,000 from fossil fuel industries, combat climate change? D…",821782872533123072
1,"RT if you don't want climate change denier leading the :",821784912139198465
1,"Trump is like okay you know nothing about climate change? You're in charge! You know nothing about education? Job is all yours!",821802656838590466
1,"But there's no global warming says President elect Trump",821809882840104960
1,"Not the key takeaway but it's truly good that even Trump aides have to say manmade climate change is real, even if they d…",821817627890724864
0,"damn one Democrat asked price about global warming .smh",821823841781555200
1,"7-year-old Olivia – knows climate change is real. Why doesn't nominee ?",821823870198018049
1,"plays a crucial role in climate change fight. Why put someone in charge who is determined to see it fail?",821831723814162436
1,"The Guardian view on Trump and global warming: the right fight | Editorial: The president-elect should understand…",821834334726299649
1,"Trump's nominee to lead the EPA thinks his opinion on climate change is 'immaterial.”",821845860652818433
-1,"Shut up, pretty white boy. Quit trying to be cool. Global warming, oops I mean climate change, is a fraud just lik…",821851910072336384
1,"Nor have you looked at the scientific research on climate change.",821867204639682564
1,"#PriceIsWrong no one that does not view climate change as an imperative to address does not belong in this office",821869366698512384
0,"I wrote this exact thing on my global warming essay can I report this for plagiarism 😤",821869406301069314
1,"But doesn't accept climate change as real",821879273120288769
1,"#climatechange #scottpruitt Trump's idiotic EPA pick: still 'some debate' over human role in climate change…",821880763607969792
1,"The nom to run the EPA doesn't believe in climate change. That is an absolutely ridiculous situation.",821893663861121024
1,"if you need proof global warming is caused by mankind you just have to listen to this heat!",821915074138775552
-1,"Man-made global warming is still a myth even though they now call it climate change. Enlist ---->",821917726063099905
0,"i blame you girls for global warming. y'all should feel bad. haha",821929317022179328
1,"Today, scientists announced Earth hit record temps 3 yrs in a row Also today, climate change denier Scott Pruitt b…",821932067927814148
1,"Trump will not deal with climate change, but Obama didn't deal with it either. This happened under Obama.",821948523289706496
1,"There's nothing to argue. Earth's temperature keeps shattering records because of human-caused climate change.",821951125188411392
0,"If climate change isn't real how come I keep getting hotter",821953737266589696
1,"Say what? Unfortunately that is partly the problem with the branding 'global warming'. It's CLIMATE CHANGE people!…",821976965401821184
1,"We knock ourselves out over Brexit and Trump but I think climate change will bury both of those issues-But I really hope I'm w…",821980793383821312
1,"Can we now stop asking public figures if they 'believe in' climate change, and instead ask them whether they 'under…",821982366952464384
1,"global warming is real.",821982462955896832
1,"#Futurology Make America great again by embracing green tech - 'Leading climate change experts... on the biggest g…",821987894793486336
1,"This is how technology can help us fight climate change Swedish supermarkets replace sticky labels w/ laser marking h…",822000077808029697
1,"Global temperature development, here 2016 included. Getting harder to deny man-made climate change",822004141539127296
1,"4 reasons not to completely despair about climate change in 2017 #climatechange #fossilfuels #zeroemissions…",822007725425131520
1,"3/ objective journalism sticks to facts: 'science says climate change is real' - and avoids ascribing motives etc.…",822013271737778176
1,"“The challenges we face, like…..climate change..”. Oh, dear, Theresa, was very good speech up to that point. Then you lost it. #Davos #wef17",822013339270258688
-1,"7 out of ten Americans don't know they are trying to push 'global warming' to implement a CARBO…",822014740482363393
1,"24hrs of climate change warnings from - get the messages out there to push for real, long term action…",822014888872734720
1,"dude u think climate change is a chinese hoax. that's all you need to know about yourself",822017786205577216
1,"UN&FAO, MustPressOnCountriesAgriculturalDepartmentsNot2UseChemicalFertilisers2Stop #climate change",822036061287227393
1,"Trump’s “hoax” tweet has set a ridiculously low bar for his nominees on climate change",822036072079196160
1,"Stor ng carbon in soils of crop, frvzing & rangelands offers ag's highest poteqtpal source of climate change mitigation.",822056513833500673
1,"As Thatcher understood, Conservatives are not the true climate change deniers | John Gummer",822058020670554114
1,"#Trump vs climate. Will you let one one man wreck decades of progress on climate change? Pledge now to stop him",822059393957199875
1,"And yet to some, global warming doesn't exist",822064480171528192
1,"Starting off the day with my coworker arguing that climate change is a hoax",822071147101618177
1,"100% humidity at 11pm u wot mate? Adelaide's weather rooted this year and apparently climate change is not a thing. #adelai…",822073268039348225
1,"Rick Perry denies the science of climate change. How will he lead an agency tasked w/using science to advance energ…",822080124975726592
1,"Bumble bee listed as #endangered by #U.S. Fish & Wildlife Service due to pesticides, climate change & habitat loss",822081312576118785
1,"‘A cat in hell’s chance’ – why we’re losing the battle to keep global warming below 2C",822081428909412353
1,"Greens have long pinned hopes on cities stepping up on climate change. But what happens if states stop them?",822100420042559489
